step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
450.0,64,14086.0,201.22857142857143,1.1895111668021012,27,3382.0,0.06437074086314415,18,5616.0,0.09680923120012533,19,6728.0,0.0,0,0.0,0.9456990894133622,64,15726.0
455.0,64,14406.0,200.08333333333334,1.15331807020735,27,3517.0,0.027216491705995445,18,5706.0,0.14006890551871173,19,6823.0,0.0,0,0.0,1.0,64,16046.0
460.0,67,14738.0,204.69444444444446,0.9657302021848737,30,3664.0,1.8278993923644533e-05,18,5796.0,0.04843044787938762,19,6918.0,0.0,0,0.0,0.9456938309790152,67,16378.0
465.0,67,15073.0,206.4794520547945,1.0955240355404332,30,3814.0,0.030516645990270423,18,5886.0,0.09125191867209463,19,7013.0,0.0,0,0.0,0.9791605288159397,67,16713.0
470.0,67,15408.0,214.0,0.7907195634919274,30,3964.0,0.00036925573613422473,18,5976.0,0.05064907526560903,19,7108.0,0.0,0,0.0,0.9890912273039265,67,17048.0
475.0,68,15748.0,215.72602739726028,0.9356851041016667,31,4119.0,0.0,18,6066.0,0.05088619784640428,19,7203.0,0.0,0,0.0,0.951040267193292,68,17388.0
480.0,68,16088.0,223.44444444444446,0.7170269510172826,31,4274.0,0.02949894773154737,18,6156.0,0.050715787013690186,19,7298.0,0.0,0,0.0,0.9695722955853406,68,17728.0
485.0,65,16066.0,217.1081081081081,0.9277605460301783,28,4300.0,0.010236453388779484,18,6246.0,0.08118066150145804,19,7393.0,0.0,0,0.0,1.0,65,17939.0
490.0,61,16039.0,211.03947368421052,1.7342465980263728,24,4197.0,0.07203879857792192,18,6336.0,0.1367462122948351,19,7490.0,0.12252063875208358,0,0.0,0.8959929832986476,61,18023.0
495.0,57,16202.0,213.18421052631578,2.3965707757274437,20,4068.0,0.0870750463211915,18,6426.0,0.16551647510035472,19,7585.0,0.18743210204245975,0,0.0,0.9118691166756283,57,18079.0
500.0,56,16472.0,219.62666666666667,2.8293274129477983,19,4057.0,0.1444786670320528,18,6516.0,0.04686111958532511,19,7678.0,0.1865370938318767,0,0.0,0.9208466414773785,56,18251.0
505.0,56,16752.0,220.42105263157896,3.15312327075942,19,4047.0,0.14839676902686327,18,6606.0,0.0,19,7773.0,0.18028119859878966,0,0.0,0.8485729068269884,56,18426.0
510.0,56,17032.0,224.10526315789474,3.0738795715886096,19,4108.0,0.08997194534724338,18,6696.0,0.0,19,7868.0,0.19321202399216875,0,0.0,0.7455169667088258,56,18672.0
515.0,56,17312.0,243.83098591549296,2.4065775728342507,19,4203.0,0.04580079429476662,18,6786.0,0.0,19,7963.0,0.170218558763366,0,0.0,1.0,56,18952.0
520.0,56,17592.0,247.77464788732394,2.4683740155683904,19,4298.0,0.0,18,6876.0,0.0,19,8058.0,0.1591121106457816,0,0.0,1.0,56,19232.0
525.0,56,17872.0,251.71830985915494,2.5023645376178454,19,4393.0,0.08977932941361136,18,6966.0,0.08841672684620375,19,8153.0,0.09053976954266356,0,0.0,1.0,56,19512.0
530.0,56,18152.0,266.94117647058823,2.0859772514752666,19,4488.0,0.09260541483850229,18,7056.0,0.14676332987934912,19,8248.0,0.04627025868395398,0,0.0,1.0,56,19792.0
535.0,57,18433.0,271.0735294117647,1.7302602043857966,20,4584.0,0.04835154899341882,18,7146.0,0.21149865118545605,19,8343.0,0.0,0,0.0,1.0,57,20073.0
540.0,58,18721.0,271.3188405797101,1.7686300431178672,21,4687.0,0.02962255541661229,18,7236.0,0.20699156927872941,19,8438.0,0.0,0,0.0,0.8575830985707154,58,20361.0
545.0,59,19014.0,279.61764705882354,1.5502471638972408,22,4795.0,0.0,18,7326.0,0.16077210811520082,19,8533.0,0.0,0,0.0,0.8378370536816805,59,20654.0
550.0,59,19309.0,275.84285714285716,1.8449530743683134,22,4905.0,0.07350052964000658,18,7416.0,0.04960739275810957,19,8628.0,0.0,0,0.0,0.7912185492749305,59,20949.0
555.0,56,19552.0,275.38028169014086,1.8612723356188048,19,4991.0,0.09118103737355311,18,7506.0,0.0,19,8723.0,0.0,0,0.0,0.7704568459113283,56,21220.0
560.0,56,19832.0,275.44444444444446,2.355288688707466,19,5058.0,0.08625540148771814,18,7596.0,0.052026031469003746,19,8820.0,0.11825637902206941,0,0.0,0.7146911187340536,56,21474.0
565.0,56,20112.0,283.2676056338028,2.2936239181944984,19,5153.0,0.039785710054864545,18,7686.0,0.04986183295169703,19,8915.0,0.16853918112283725,0,0.0,0.7757127784068949,56,21754.0
570.0,58,20400.0,291.42857142857144,2.1276780778942137,21,5256.0,4.640940810670144e-06,18,7776.0,0.09503969620028666,19,9008.0,0.08666487646762487,0,0.0,0.9275331239787854,58,22040.0
575.0,58,20690.0,299.8550724637681,2.1325480153319387,21,5361.0,0.0439151783239048,18,7866.0,0.09413880537958015,19,9103.0,0.0,0,0.0,0.9583121030197097,58,22330.0
580.0,58,20980.0,308.52941176470586,1.9345791201774867,21,5466.0,0.08377074517977914,18,7956.0,0.13430340774462848,19,9198.0,0.0,0,0.0,0.9820145135941759,58,22620.0
585.0,58,21270.0,312.79411764705884,1.6851560494456965,21,5571.0,0.04313803496656778,18,8046.0,0.2045146761274251,19,9293.0,0.0,0,0.0,0.9564821228834529,58,22910.0
590.0,59,21565.0,312.536231884058,1.6835817875616403,22,5681.0,0.046652258804510606,18,8136.0,0.13563856264425228,19,9388.0,0.0,0,0.0,0.9220962570764876,59,23205.0
595.0,60,21864.0,316.8695652173913,1.6948912105752254,23,5795.0,0.04111590048228074,18,8226.0,0.09275545943815121,19,9483.0,0.0,0,0.0,0.9448343562714081,60,23504.0
600.0,60,22164.0,307.8333333333333,2.0302107450622904,23,5910.0,0.07571870365325717,18,8316.0,0.13466297796225032,19,9578.0,0.0,0,0.0,0.9430544748722598,60,23804.0
605.0,61,22467.0,299.56,2.20596180743248,24,6028.0,0.07673904202548688,18,8406.0,0.1703338761258497,19,9673.0,0.0,0,0.0,0.7427675826194161,61,24107.0
610.0,62,22774.0,307.7567567567568,1.7372656753666753,25,6150.0,0.038507429878419375,18,8496.0,0.13624394208242777,19,9768.0,0.0,0,0.0,0.8278720043375971,62,24414.0
615.0,64,23093.0,320.7361111111111,1.1310954166202736,27,6284.0,0.013260795324611349,18,8586.0,0.0,19,9863.0,0.0,0,0.0,0.7991239368364984,64,24733.0
620.0,65,23417.0,325.2361111111111,1.079922831430639,28,6423.0,0.03384811468386288,18,8676.0,0.0,19,9958.0,0.0,0,0.0,0.8424993557421914,65,25057.0
625.0,66,23744.0,320.86486486486484,1.1419641890382288,29,6565.0,0.06251011943550261,18,8766.0,0.0,19,10053.0,0.0,0,0.0,0.8846372824872883,66,25384.0
630.0,67,24075.0,316.7763157894737,1.1002713856374904,30,6711.0,0.06092144784046178,18,8856.0,0.0,19,10148.0,0.0,0,0.0,1.0,67,25715.0
