step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
93735.0,25,354.0,5.53125,3.908582988927146,25,830.0,0.11992380206969797,25,830.0
93740.0,25,304.0,4.983606557377049,3.3091632481940167,25,805.0,0.11533160271987944,25,805.0
93745.0,30,441.0,7.7368421052631575,2.9321370086838394,30,936.0,0.1309222329021199,30,936.0
93750.0,32,475.0,8.05084745762712,2.3756656053274106,32,967.0,0.10979757090602422,32,967.0
93755.0,31,526.0,8.915254237288135,2.2833567547994393,31,907.0,0.0767590775773853,31,907.0
93760.0,31,517.0,7.7164179104477615,3.0667097052130328,31,940.0,0.14088184000568785,31,940.0
93765.0,30,518.0,7.848484848484849,3.460499154116757,30,993.0,0.13952540781418274,30,993.0
93770.0,32,576.0,9.0,3.713340193309607,32,1031.0,0.10698582129556396,32,1031.0
93775.0,24,257.0,4.283333333333333,3.7274663679441367,24,1033.0,0.14479971138787084,24,1033.0
93780.0,20,193.0,3.574074074074074,3.7811555311483382,20,907.0,0.1629916685732517,20,907.0
93785.0,24,268.0,4.620689655172414,3.6275607107026304,24,891.0,0.13266228539308975,24,891.0
93790.0,23,333.0,6.054545454545455,3.1219229122626766,23,913.0,0.10310680421754731,23,913.0
93795.0,20,241.0,3.765625,3.746233422401493,20,895.0,0.19547234381033052,20,895.0
93800.0,17,160.0,2.5806451612903225,4.050091701594268,17,773.0,0.20795501432341382,17,773.0
93805.0,15,122.0,1.967741935483871,3.4775684704178063,15,728.0,0.1523504040212453,15,728.0
93810.0,23,165.0,2.7049180327868854,3.192674830401652,23,719.0,0.11925965701278113,23,719.0
93815.0,22,237.0,4.016949152542373,3.788849980947827,22,690.0,0.09207706710617956,22,690.0
93820.0,21,261.0,4.423728813559322,3.810803240332917,21,701.0,0.15614623921376405,21,701.0
93825.0,17,301.0,5.679245283018868,3.8111635425872743,17,653.0,0.16248648879497468,17,653.0
93830.0,17,340.0,5.573770491803279,4.248369445309387,17,654.0,0.224932390086829,17,654.0
93835.0,20,395.0,6.583333333333333,4.006801633373391,20,650.0,0.1972351265169273,20,650.0
93840.0,15,193.0,3.216666666666667,2.9803725184116625,15,591.0,0.10255085758336893,15,591.0
93845.0,19,207.0,3.5084745762711864,3.2350726519150053,19,496.0,0.1377412523253839,19,496.0
93850.0,26,277.0,4.859649122807017,2.5221152106306532,26,560.0,0.08124366118586891,26,560.0
93855.0,25,359.0,6.084745762711864,3.232223967242931,25,634.0,0.12386879975598739,25,634.0
93860.0,20,293.0,5.051724137931035,3.0976453026820616,20,639.0,0.10810341946394127,20,639.0
93865.0,18,253.0,4.147540983606557,4.131740946124451,18,572.0,0.20656406371027697,18,572.0
93870.0,20,290.0,4.754098360655738,4.251637046967331,20,628.0,0.22804039030732598,20,628.0
93875.0,19,328.0,5.377049180327869,3.742904957023682,19,642.0,0.14405866174412096,19,642.0
93880.0,25,414.0,6.786885245901639,4.0472045277324575,25,690.0,0.13697541174196626,25,690.0
93885.0,19,307.0,5.293103448275862,3.451810318090099,19,666.0,0.1406777263094903,19,666.0
93890.0,23,376.0,6.962962962962963,3.6024915921080267,23,630.0,0.18726951041299628,23,630.0
93895.0,26,456.0,8.0,3.2592963124013803,26,713.0,0.13479779940415507,26,713.0
93900.0,24,529.0,9.280701754385966,3.133602463594472,24,785.0,0.10174621394610768,24,785.0
93905.0,23,382.0,6.161290322580645,3.7267350906262333,23,707.0,0.1867579978792061,23,707.0
93910.0,25,487.0,8.116666666666667,2.973606039134043,25,777.0,0.13510499602477144,25,777.0
93915.0,31,581.0,9.847457627118644,2.2125746517819214,31,884.0,0.10558829741864038,31,884.0
93920.0,28,670.0,11.166666666666666,2.599815779949694,28,965.0,0.09663983867473379,28,965.0
93925.0,23,475.0,7.661290322580645,2.7800240032674055,23,950.0,0.10579337608600738,23,950.0
93930.0,20,277.0,4.694915254237288,2.746339344042444,20,814.0,0.11913340749077429,20,814.0
93935.0,20,252.0,4.344827586206897,2.5454728030336367,20,870.0,0.09742129799386029,20,870.0
93940.0,22,301.0,4.5606060606060606,3.9743413318370426,22,894.0,0.2126654892902663,22,894.0
93945.0,21,141.0,2.203125,3.812265356583711,21,855.0,0.19122583221232237,21,855.0
93950.0,26,196.0,3.0153846153846153,3.641932206475178,26,816.0,0.1398815780423519,26,816.0
93955.0,28,286.0,4.766666666666667,2.5906816581759666,28,908.0,0.09520585474152264,28,908.0
93960.0,29,380.0,6.333333333333333,2.6921715595362468,29,955.0,0.08993830684327572,29,955.0
93965.0,24,317.0,5.112903225806452,2.8824420910454536,24,937.0,0.11056058168118835,24,937.0
93970.0,20,219.0,3.65,3.014453826984106,20,791.0,0.11403836657184101,20,791.0
93975.0,18,192.0,3.0476190476190474,3.789667944314402,18,758.0,0.20450428555119374,18,758.0
93980.0,20,240.0,3.75,3.8483754607100535,20,777.0,0.1882870275105723,20,777.0
93985.0,21,313.0,4.968253968253968,3.778998838834499,21,784.0,0.13972716564772195,21,784.0
93990.0,22,336.0,5.419354838709677,3.680701353013935,22,778.0,0.15037977090115046,22,778.0
93995.0,22,371.0,6.625,3.744371830073161,22,677.0,0.14719146643635508,22,677.0
94000.0,21,417.0,7.067796610169491,3.6876980788515716,21,743.0,0.16228094451015998,21,743.0
94005.0,21,477.0,8.084745762711865,3.1278220047742518,21,785.0,0.11296702557531338,21,785.0
94010.0,20,271.0,4.106060606060606,3.6499523299662786,20,755.0,0.19828359503788937,20,755.0
94015.0,21,292.0,4.492307692307692,3.8821659059540035,21,674.0,0.19616466413140893,21,674.0
94020.0,24,358.0,5.774193548387097,2.57301198757211,24,743.0,0.10142662382527295,24,743.0
94025.0,29,447.0,7.095238095238095,2.8415927629505897,29,812.0,0.10690122198425465,29,812.0
94030.0,22,391.0,6.306451612903226,2.8797352207300464,22,809.0,0.09085511171676358,22,809.0
94035.0,20,341.0,5.5,3.5790193991188906,20,739.0,0.14191474910962906,20,739.0
94040.0,20,375.0,6.4655172413793105,3.1867744982155477,20,748.0,0.1322708241999412,20,748.0
94045.0,21,444.0,7.161290322580645,3.8935133476284487,21,788.0,0.17420873435065307,21,788.0
94050.0,22,532.0,8.444444444444445,4.651820437928972,22,834.0,0.19824236365655434,22,834.0
94055.0,19,358.0,5.868852459016393,3.357423331456742,19,728.0,0.1313282676486261,19,728.0
94060.0,31,490.0,8.448275862068966,2.996544860146032,31,796.0,0.13564595420560382,31,796.0
94065.0,31,607.0,10.288135593220339,2.436948661774879,31,926.0,0.11783099097192806,31,926.0
94070.0,31,715.0,11.916666666666666,2.7464173524792983,31,1025.0,0.12321601681718344,31,1025.0
94075.0,22,500.0,7.936507936507937,3.199758110900152,22,981.0,0.11586324457016632,22,981.0
94080.0,22,470.0,7.704918032786885,3.24092572879863,22,864.0,0.11023667246557756,22,864.0
94085.0,25,557.0,8.569230769230769,4.0261860619146335,25,939.0,0.19467800090262752,25,939.0
94090.0,26,641.0,10.015625,3.5398578092221253,26,1016.0,0.1580104403633825,26,1016.0
94095.0,26,434.0,6.575757575757576,2.9118396640076147,26,970.0,0.1069415582692687,26,970.0
94100.0,24,212.0,3.3125,3.1509357370151205,24,747.0,0.10810784492353759,24,747.0
94105.0,22,193.0,3.0634920634920637,3.34538761320569,22,819.0,0.1505543499707874,22,819.0
94110.0,22,255.0,4.112903225806452,3.228844235333281,22,867.0,0.13334538083705383,22,867.0
94115.0,25,344.0,5.639344262295082,3.5891033013295233,25,920.0,0.09169711708498672,25,920.0
94120.0,24,373.0,5.828125,4.2050007705871995,24,911.0,0.21321758292713863,24,911.0
94125.0,19,393.0,6.661016949152542,4.054935266867307,19,755.0,0.20753812836272684,19,755.0
94130.0,22,440.0,6.984126984126984,3.538023306193431,22,801.0,0.1592949016190665,22,801.0
94135.0,26,509.0,7.953125,3.4078656200192206,26,854.0,0.12133607675572033,26,854.0
94140.0,19,299.0,4.901639344262295,2.7243638386131765,19,785.0,0.08059067166269807,19,785.0
94145.0,21,255.0,4.180327868852459,3.3702083591665826,21,647.0,0.13512080004513544,21,647.0
94150.0,23,324.0,5.586206896551724,2.867782346206709,23,676.0,0.09702851308636329,23,676.0
94155.0,24,394.0,6.061538461538461,4.145818707140196,24,734.0,0.20424199922238734,24,734.0
94160.0,17,318.0,4.96875,3.6163027557186607,17,730.0,0.17130452390408588,17,730.0
94165.0,19,270.0,4.21875,2.958088805422117,19,634.0,0.11923939978732093,19,634.0
94170.0,25,324.0,5.225806451612903,2.9236099174792978,25,709.0,0.11544808714975073,25,709.0
94175.0,26,396.0,6.387096774193548,2.928172009524621,26,748.0,0.07772531929966262,26,748.0
94180.0,29,502.0,8.096774193548388,3.594135276923785,29,825.0,0.11521275213503532,29,825.0
94185.0,22,416.0,7.172413793103448,3.386403289082662,22,824.0,0.14299024902506446,22,824.0
94190.0,23,453.0,7.677966101694915,4.645131289241787,23,754.0,0.23231394989874887,23,754.0
94195.0,26,535.0,9.067796610169491,3.918844159155903,26,850.0,0.19238604399595086,26,850.0
94200.0,26,620.0,10.333333333333334,3.0798883769810796,26,913.0,0.1080716157630575,26,913.0
94205.0,25,425.0,6.854838709677419,2.58317939619345,25,826.0,0.09651406489547734,25,826.0
94210.0,32,556.0,9.266666666666667,1.9082117343254765,32,891.0,0.04847238754737467,32,891.0
94215.0,32,667.0,11.116666666666667,2.385500371921691,32,1017.0,0.09202713671852694,32,1017.0
94220.0,28,759.0,12.864406779661017,2.2090048118403045,28,1098.0,0.07632311686934258,28,1098.0
94225.0,23,540.0,8.181818181818182,3.67357903590585,23,1065.0,0.17330034135545927,23,1065.0
94230.0,18,282.0,4.2727272727272725,4.177827096936439,18,901.0,0.21524742352753204,18,901.0
94235.0,15,247.0,3.9206349206349205,3.537851445753807,15,860.0,0.1709650585387903,15,860.0
94240.0,22,304.0,4.606060606060606,3.3084002371738648,22,861.0,0.11755507749657663,22,861.0
94245.0,22,136.0,2.1587301587301586,2.7033442115415824,22,844.0,0.0812652996384348,22,844.0
94250.0,26,213.0,3.380952380952381,3.3681101551691515,26,778.0,0.11817734068589586,26,778.0
94255.0,27,298.0,4.966666666666667,2.9544758658293753,27,863.0,0.09669762183849341,27,863.0
94260.0,28,389.0,6.593220338983051,2.6069251876741975,28,921.0,0.08282546754419436,28,921.0
94265.0,21,316.0,4.9375,3.623326389988862,21,874.0,0.16600933883654645,21,874.0
94270.0,17,187.0,3.0161290322580645,3.779050988058308,17,709.0,0.17318675964010619,17,709.0
94275.0,18,185.0,3.0327868852459017,3.527530643905458,18,648.0,0.1623109081518913,18,648.0
94280.0,21,230.0,3.7096774193548385,3.456809190645242,21,673.0,0.11287698145635937,21,673.0
94285.0,25,322.0,5.366666666666666,3.9794187092575144,25,703.0,0.12798766826920568,25,703.0
94290.0,20,344.0,6.035087719298246,3.7394946406012357,20,706.0,0.16316171194234272,20,706.0
94295.0,17,350.0,6.862745098039215,3.7600792841409536,17,628.0,0.17760764074605684,17,628.0
94300.0,17,391.0,6.306451612903226,4.8872586162172595,17,627.0,0.2560472471303084,17,627.0
94305.0,18,444.0,7.278688524590164,4.333004837719398,18,652.0,0.20647498723701282,18,652.0
94310.0,22,522.0,8.419354838709678,3.973985903199894,22,695.0,0.13263489034444473,22,695.0
94315.0,21,331.0,5.610169491525424,3.48834198552846,21,677.0,0.1526510247910091,21,677.0
94320.0,22,363.0,6.6,3.6816365068866785,22,591.0,0.157917145206942,22,591.0
94325.0,27,440.0,7.719298245614035,3.1921348167743,27,678.0,0.1273309440491498,27,678.0
94330.0,25,519.0,9.105263157894736,3.09709028717145,25,742.0,0.10567603375179736,25,742.0
94335.0,22,372.0,5.904761904761905,3.6350994246095523,22,671.0,0.17976520275163,22,671.0
94340.0,27,480.0,7.868852459016393,3.127896773958482,27,747.0,0.1476814504885063,27,747.0
94345.0,28,568.0,9.466666666666667,2.423922325099743,28,845.0,0.11117021749467881,28,845.0
94350.0,28,663.0,11.05,2.6115828375025627,28,926.0,0.10266542120168538,28,926.0
94355.0,24,461.0,7.557377049180328,2.3245509761488448,24,907.0,0.06563872065802719,24,907.0
94360.0,21,268.0,4.466666666666667,2.876150827490983,21,774.0,0.1407926245061552,21,774.0
94365.0,20,284.0,4.813559322033898,2.9786473420905306,20,769.0,0.11714807512112949,20,769.0
94370.0,22,326.0,4.865671641791045,3.928525163521863,22,796.0,0.2000698688007757,22,796.0
94375.0,24,404.0,6.3125,4.660960730355255,24,834.0,0.21576527572767096,24,834.0
94380.0,19,208.0,3.3548387096774195,3.3015637343574635,19,792.0,0.14060841515079187,19,792.0
94385.0,23,235.0,3.983050847457627,3.8639944683239205,23,707.0,0.1912964660593489,23,707.0
94390.0,25,226.0,3.7666666666666666,2.981767425290522,25,660.0,0.11945248122104453,25,660.0
94395.0,27,218.0,3.5161290322580645,3.1093752925250824,27,588.0,0.12111721624468175,27,588.0
94400.0,28,254.0,4.163934426229508,2.2698747092293994,28,672.0,0.07089596815375333,28,672.0
94405.0,32,269.0,4.203125,3.2931468759327567,32,701.0,0.11813982456654676,32,701.0
94410.0,32,331.0,5.253968253968254,4.542430550398569,32,773.0,0.1807852566003786,32,773.0
94415.0,26,400.0,6.896551724137931,4.667157892987369,26,826.0,0.18427151497380675,26,826.0
94420.0,19,335.0,6.203703703703703,4.539075327919097,19,807.0,0.2327222518796925,19,807.0
94425.0,17,307.0,6.019607843137255,4.102469560027621,17,693.0,0.20440740676742458,17,693.0
94430.0,21,366.0,6.310344827586207,3.943289610147897,21,744.0,0.18458916808427853,21,744.0
94435.0,21,435.0,7.5,3.536278646277544,21,774.0,0.14240662914742022,21,774.0
94440.0,18,264.0,4.47457627118644,3.0074016865693363,18,724.0,0.10599212131392927,18,724.0
94445.0,22,296.0,4.774193548387097,4.097287348222868,22,655.0,0.22243218731537204,22,655.0
94450.0,24,368.0,6.032786885245901,3.327632291132526,24,711.0,0.15101515686826172,24,711.0
94455.0,25,434.0,6.78125,3.242258698515899,25,748.0,0.11683865412203225,25,748.0
94460.0,26,378.0,6.19672131147541,2.7724551821876813,26,708.0,0.09041106661553498,26,708.0
94465.0,32,509.0,8.344262295081966,2.6226971699891592,32,843.0,0.08975664008434645,32,843.0
94470.0,30,607.0,10.649122807017545,2.2472783207976446,30,943.0,0.10408590321687997,30,943.0
94475.0,29,696.0,12.0,2.3038656554540355,29,961.0,0.06216570674874261,29,961.0
94480.0,21,498.0,7.661538461538462,3.9704975737746953,21,929.0,0.18385517200015558,21,929.0
94485.0,15,234.0,3.8360655737704916,3.6786527317979845,15,759.0,0.18016573552478285,15,759.0
94490.0,16,255.0,4.180327868852459,3.8233782226901916,16,697.0,0.17262558887005222,16,697.0
94495.0,21,313.0,5.131147540983607,3.5635202913509803,21,730.0,0.1142884842209591,21,730.0
94500.0,20,161.0,2.7288135593220337,2.850600934677338,20,724.0,0.08456978927825984,20,724.0
94505.0,22,173.0,3.0350877192982457,3.0646058488483696,22,651.0,0.13738125150291922,22,651.0
94510.0,24,239.0,4.267857142857143,2.8704980054388005,24,683.0,0.08075464999038329,24,683.0
94515.0,23,310.0,4.920634920634921,4.24102676876822,23,717.0,0.19652742831931405,23,717.0
94520.0,18,227.0,3.6031746031746033,4.325185443981076,18,666.0,0.20453236284440907,18,666.0
94525.0,12,74.0,1.2131147540983607,3.6985784013421226,12,506.0,0.16879196812394823,12,506.0
94530.0,17,109.0,1.8793103448275863,3.5921833311436795,17,509.0,0.15386518529554155,17,509.0
94535.0,21,167.0,2.8793103448275863,3.2449390422397615,21,518.0,0.10211643093449013,21,518.0
94540.0,18,132.0,2.23728813559322,3.330279259677037,18,542.0,0.1266891069903733,18,542.0
94545.0,24,214.0,3.890909090909091,2.7120129806216493,24,552.0,0.08204361944084873,24,552.0
94550.0,25,290.0,4.833333333333333,3.8754995852382716,25,638.0,0.17182879467692067,25,638.0
94555.0,21,348.0,6.0,3.6931980348055795,21,692.0,0.18106346309133972,21,692.0
94560.0,17,252.0,4.344827586206897,3.221385435517239,17,642.0,0.12547595907784137,17,642.0
94565.0,15,130.0,2.280701754385965,3.280778768434561,15,508.0,0.1400484199547731,15,508.0
94570.0,16,154.0,2.8,3.192221838415952,16,493.0,0.12240155465440855,16,493.0
94575.0,19,188.0,3.2413793103448274,3.43003952906428,19,511.0,0.12779079735991064,19,511.0
94580.0,20,261.0,4.745454545454545,4.1315871187566175,20,536.0,0.11499195898882054,20,536.0
94585.0,21,235.0,3.983050847457627,4.626774057777296,21,524.0,0.22461607890307175,21,524.0
94590.0,24,337.0,6.127272727272727,4.011865635895536,24,634.0,0.2418418732211469,24,634.0
94595.0,23,421.0,7.517857142857143,2.641501282009301,23,725.0,0.15693368684836012,23,725.0
94600.0,27,511.0,8.37704918032787,2.8808299360276637,27,797.0,0.13247701048140192,27,797.0
94605.0,23,431.0,6.841269841269841,3.0807184343187437,23,761.0,0.10096334935837163,23,761.0
94610.0,19,293.0,4.725806451612903,3.533899624941079,19,642.0,0.14222501617334157,19,642.0
94615.0,20,341.0,5.779661016949152,3.057528237611137,20,703.0,0.12856808759739952,20,703.0
94620.0,21,405.0,6.864406779661017,2.881891038632481,21,747.0,0.09531261548034216,21,747.0
94625.0,23,455.0,7.109375,3.76911957181025,23,802.0,0.17999748628547546,23,802.0
94630.0,30,584.0,9.419354838709678,2.3480962385692266,30,935.0,0.09891966087834288,30,935.0
94635.0,35,712.0,11.672131147540984,1.941154421797577,35,1072.0,0.09988767291186532,35,1072.0
94640.0,31,827.0,13.126984126984127,2.288849027658938,31,1185.0,0.09873147349622263,31,1185.0
94645.0,27,783.0,11.686567164179104,2.8559002475304145,27,1175.0,0.10864864877171745,27,1175.0
94650.0,22,671.0,10.484375,3.0095710454657176,22,1053.0,0.12401960962319747,22,1053.0
94655.0,22,720.0,11.612903225806452,2.990515263706068,22,1066.0,0.11089554279721787,22,1066.0
94660.0,24,788.0,11.257142857142858,3.8723286296174724,24,1120.0,0.19268871337136834,24,1120.0
94665.0,23,356.0,5.235294117647059,2.9154941693279683,23,1041.0,0.13065981367532253,23,1041.0
94670.0,26,193.0,2.8805970149253732,2.618777685720284,26,829.0,0.11465676228942218,26,829.0
94675.0,30,280.0,4.242424242424242,2.6492876589335563,30,926.0,0.10364563321314878,30,926.0
94680.0,34,370.0,5.6923076923076925,2.228727213307293,34,1012.0,0.0635937743161167,34,1012.0
94685.0,30,334.0,5.0606060606060606,2.443101726443654,30,1035.0,0.09348022469283691,30,1035.0
94690.0,24,218.0,3.40625,2.619536747957982,24,954.0,0.08999990289494482,24,954.0
94695.0,23,275.0,4.044117647058823,3.771382274183828,23,981.0,0.18565871846244805,23,981.0
94700.0,27,343.0,4.971014492753623,3.364106147656625,27,1013.0,0.12690351349156953,27,1013.0
94705.0,29,280.0,4.242424242424242,2.5384718451826833,29,962.0,0.10080744010308637,29,962.0
94710.0,24,260.0,4.0,3.2483598556961644,24,809.0,0.12213639709238024,24,809.0
94715.0,28,341.0,5.5,2.6139825231368614,28,892.0,0.07397505306160734,28,892.0
94720.0,28,436.0,7.032258064516129,2.7419957987410433,28,937.0,0.10211801310723977,28,937.0
94725.0,21,371.0,5.983870967741935,2.6634425312603893,21,919.0,0.08207478011268725,21,919.0
94730.0,18,254.0,3.681159420289855,4.310018555045135,18,797.0,0.22242466084780055,18,797.0
94735.0,18,298.0,4.584615384615384,4.081251385410714,18,794.0,0.2164168025210953,18,794.0
94740.0,22,351.0,5.484375,3.0861556870769347,22,797.0,0.11006514262284266,22,797.0
94745.0,24,283.0,4.3538461538461535,3.274626556951692,24,793.0,0.11852556292798341,24,793.0
94750.0,23,339.0,5.467741935483871,3.247870683559245,23,715.0,0.10360766891454733,23,715.0
94755.0,28,428.0,7.133333333333334,3.2553942183974187,28,790.0,0.11451274113550296,28,790.0
94760.0,25,518.0,8.779661016949152,2.917524011007651,25,849.0,0.10222289345127253,25,849.0
94765.0,22,449.0,7.126984126984127,3.577662725514645,22,820.0,0.15268132086962516,22,820.0
94770.0,16,331.0,5.338709677419355,4.104622270817731,16,667.0,0.2004918429309444,16,667.0
94775.0,15,363.0,6.05,3.5128518547617333,15,665.0,0.1568152798611688,15,665.0
94780.0,22,414.0,6.46875,3.5483014649247577,22,703.0,0.11893236048902311,22,703.0
94785.0,25,507.0,8.59322033898305,4.063816643187614,25,757.0,0.11165385140595589,25,757.0
94790.0,24,284.0,4.982456140350878,3.350255358372907,24,639.0,0.14689418754072645,24,639.0
94795.0,26,400.0,7.547169811320755,3.2567800257628763,26,670.0,0.150330586557263,26,670.0
